id,name,sector,subsector,country,assetType,sourceType,longitude,latitude,srid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,gadm_id
25311476,Yazu Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,134.31394238509807,35.371829987000126,4326,co2e_100yr,309.32265,0.0002711138499605749,t of CO2e_100yr per Kg of N,1140932.6747599998,Kg of N,1.01002,1000 ha,1129613.9430506327,2025,JPN.42_1
42104755,Daisen Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.53980427326877,35.43917656000005,4326,co2e_100yr,298.19244000000003,0.3088707824655557,t of CO2e_100yr per tonnes of N,965.4277999999999,tonnes of N,1.7928,1000 area [ha],538.5027889335119,2025,JPN.42_1
42104769,Yonago City,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.3985470638935,35.425125122500106,4326,co2e_100yr,281.64864,0.30886516840218514,t of CO2e_100yr per tonnes of N,911.8821699999999,tonnes of N,1.6292,1000 area [ha],559.7116191996071,2025,JPN.42_1
42104758,Hokuei Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.74687213221034,35.46121025050019,4326,co2e_100yr,275.95932000000005,0.30886472024332196,t of CO2e_100yr per tonnes of N,893.46339,tonnes of N,1.92934,1000 area [ha],463.09276229176817,2025,JPN.42_1
42104761,Kotoura Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.64909521526954,35.43794441150012,4326,co2e_100yr,257.20149000000004,0.30886706451764484,t of CO2e_100yr per tonnes of N,832.7255300000002,tonnes of N,1.74998,1000 area [ha],475.8485982696946,2025,JPN.42_1
25311465,Hōki Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,254.61072,0.000271119026765488,t of CO2e_100yr per Kg of N,939110.4823500001,Kg of N,0.89937,1000 ha,1044187.022415691,2025,JPN.42_1
42104757,Hōki Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,222.18651000000003,0.3088703454412995,t of CO2e_100yr per tonnes of N,719.35203,tonnes of N,0.89937,1000 area [ha],799.8399212782281,2025,JPN.42_1
42104770,Yurihama Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.9130563553826,35.47151756350013,4326,co2e_100yr,188.94603,0.30886858561321523,t of CO2e_100yr per tonnes of N,611.7359900000001,tonnes of N,1.19043,1000 area [ha],513.8781700729988,2025,JPN.42_1
25311471,Misasa Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.88155639807695,35.33646583600009,4326,co2e_100yr,184.59168,0.00027111838863479935,t of CO2e_100yr per Kg of N,680852.67447,Kg of N,0.78319,1000 ha,869332.696369974,2025,JPN.42_1
1032619,Nanbu Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.34287217230525,35.31046485900009,4326,co2e_100yr,184.586532,7.523328462136749e-05,t of CO2e_100yr per MJ,2453522.1734499997,MJ,89628.07499999998,m^2,27.37448253184061,2025,JPN.42_1
25451036,TOYAMA SHINKO,power,electricity-generation,JPN,"coal, gas, oil",point-source,137.1287,36.7657,4326,co2e_100yr,4123000.0,0.717879964480351,t of CO2e_100yr per MWh,5743300.0,MWh,2164.7,MW,2653.1621009839705,2024,JPN.43_1
3642375,Toyama City,transportation,road-transportation,JPN,,gadm-aggregation,137.20053553341356,36.56616592400002,4326,co2e_100yr,1234931.168800498,0.00023803164737505467,t of CO2e_100yr per Vehicle*km ,5188096551.105568,Vehicle*km ,10034.351446706498,km,517033.569998031,2024,JPN.43_1
3642372,Takaoka City,transportation,road-transportation,JPN,,gadm-aggregation,136.9454475757713,36.74369342050008,4326,co2e_100yr,548500.1423045184,0.00023817215376386965,t of CO2e_100yr per Vehicle*km ,2302956637.1907454,Vehicle*km ,3832.813340113268,km,600852.8025846122,2024,JPN.43_1
3642380,Imizu City,transportation,road-transportation,JPN,,gadm-aggregation,137.07957208059855,36.716330552500125,4326,co2e_100yr,351384.203139035,0.00023796581841007948,t of CO2e_100yr per Vehicle*km ,1476616286.6866238,Vehicle*km ,2282.7818346521144,km,646849.4992696722,2024,JPN.43_1
1314637,Toyama City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.20053553341356,36.56616592400002,4326,co2e_100yr,290285.15722200007,3.0891780703871714e-05,t of CO2e_100yr per MJ,9396841185.83744,MJ,459475735.1980799,m^2,20.45122400595641,2024,JPN.43_1
3642384,Nanto City,transportation,road-transportation,JPN,,gadm-aggregation,136.92976169973977,36.44418334900007,4326,co2e_100yr,280658.19262818544,0.00023788383515999667,t of CO2e_100yr per Vehicle*km ,1179811955.0217419,Vehicle*km ,4048.8314942556985,km,291395.6672920586,2024,JPN.43_1
3642382,Kurobe City,transportation,road-transportation,JPN,,gadm-aggregation,137.65146461628706,36.774591446000095,4326,co2e_100yr,199935.9521292258,0.0002377409222320325,t of CO2e_100yr per Vehicle*km ,840982487.3737577,Vehicle*km ,2362.069271956653,km,356036.33532606694,2024,JPN.43_1
3642374,Tonami City,transportation,road-transportation,JPN,,gadm-aggregation,136.99254333425029,36.611621856500136,4326,co2e_100yr,192832.68733008907,0.0002381642094213197,t of CO2e_100yr per Vehicle*km ,809662744.0312084,Vehicle*km ,1951.558097074004,km,414880.1643390202,2024,JPN.43_1
33999014,JPN-Toyama_ammonia,manufacturing,chemicals,JPN,ammonia,point-source,137.295624542833,36.5717127144655,4326,co2e_100yr,189269.40904328699,2.8199999999999994,t of CO2e_100yr per t of chemical,67116.81171747767,t of chemical,128124.0,t of chemical,0.5238426190056326,2024,JPN.43_1
3642371,Oyabe City,transportation,road-transportation,JPN,,gadm-aggregation,136.87149677791683,36.6624603275001,4326,co2e_100yr,172796.20644706464,0.0002381191014465876,t of CO2e_100yr per Vehicle*km ,725671335.8874508,Vehicle*km ,1794.2553211199388,km,404441.5125014098,2024,JPN.43_1
3642383,Namerikawa City,transportation,road-transportation,JPN,,gadm-aggregation,137.37789525062067,36.74829483100009,4326,co2e_100yr,161353.71039504156,0.0002380359657109832,t of CO2e_100yr per Vehicle*km ,677854331.437262,Vehicle*km ,1587.189620490539,km,427078.3545243721,2024,JPN.43_1
3642376,Uozu City,transportation,road-transportation,JPN,,gadm-aggregation,137.48901215987354,36.76346015900015,4326,co2e_100yr,158331.52349330558,0.00023800305331968835,t of CO2e_100yr per Vehicle*km ,665249967.5314372,Vehicle*km ,1874.8116567567904,km,354835.6258261395,2024,JPN.43_1
21462929,Toyama City,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.20053553341356,36.56616592400002,4326,co2e_100yr,145158.54038564695,12.684248556448795,t of CO2e_100yr per area [ha],11443.9999925614,area [ha],11444.0,area [ha],0.99999999935,2024,JPN.43_1
3642379,Himi City,transportation,road-transportation,JPN,,gadm-aggregation,136.93154201419097,36.866249085000106,4326,co2e_100yr,137555.24276550754,0.00023819038414860176,t of CO2e_100yr per Vehicle*km ,577501242.3662319,Vehicle*km ,2088.97032840776,km,276452.58264937194,2024,JPN.43_1
448232,TOYAMA RIKUDEN,power,electricity-generation,JPN,oil,point-source,137.2149,36.7567,4326,co2e_100yr,135100.0,0.6543006586594343,t of CO2e_100yr per MWh,206480.0,MWh,250.0,MW,825.92,2024,JPN.43_1
1314634,Takaoka City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.9454475757713,36.74369342050008,4326,co2e_100yr,134429.775596,3.072174626526618e-05,t of CO2e_100yr per MJ,4375720521.719999,MJ,213958856.47968003,m^2,20.451224098477866,2024,JPN.43_1
3642385,Nyūzen Town,transportation,road-transportation,JPN,,gadm-aggregation,137.49502181326318,36.90693855300012,4326,co2e_100yr,127592.27685554858,0.00023708936835689984,t of CO2e_100yr per Vehicle*km ,538161106.6738302,Vehicle*km ,1550.6379850293188,km,347057.8638402534,2024,JPN.43_1
3642373,Tateyama Town,transportation,road-transportation,JPN,,gadm-aggregation,137.3765545691603,36.610528945500135,4326,co2e_100yr,119154.98674251948,0.00023818620462850114,t of CO2e_100yr per Vehicle*km ,500259815.33382857,Vehicle*km ,1505.4944328258418,km,332289.3824288884,2024,JPN.43_1
3642381,Kamiichi Town,transportation,road-transportation,JPN,,gadm-aggregation,137.48769180548715,36.66019439650003,4326,co2e_100yr,99816.1920235819,0.00023812314403423376,t of CO2e_100yr per Vehicle*km ,419178876.66237026,Vehicle*km ,1299.200784473852,km,322643.6449791158,2024,JPN.43_1
34013107,Toyama,transportation,international-shipping,JPN,,point-source,137.107302,36.770631,4326,co2e_100yr,95417.51561703824,0.2599920540191555,t of CO2e_100yr per Nautical miles (nmi),367001.6607892491,Nautical miles (nmi),597.0,voyages and stays,614.7431504007523,2024,JPN.43_1
21462923,Nanto City,agriculture,rice-cultivation,JPN,,gadm-aggregation,136.92976169973977,36.44418334900007,4326,co2e_100yr,79837.19246010581,12.684650859866538,t of CO2e_100yr per area [ha],6293.9999959089,area [ha],6294.0,area [ha],0.9999999993500001,2024,JPN.43_1
33999853,Toyama,transportation,domestic-shipping,JPN,,point-source,137.107302,36.770631,4326,co2e_100yr,71483.07719918893,0.2221121961368656,t of CO2e_100yr per Nautical miles (nmi),321833.1926047908,Nautical miles (nmi),6818.0,voyages and stays,47.20346034097841,2024,JPN.43_1
1314627,Imizu City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.07957208059855,36.716330552500125,4326,co2e_100yr,70579.199884,2.9461368505328328e-05,t of CO2e_100yr per MJ,2395652458.27719,MJ,117139808.24231999,m^2,20.451224005091845,2024,JPN.43_1
3642377,Asahi Town,transportation,road-transportation,JPN,,gadm-aggregation,137.6383795837126,36.90163993900009,4326,co2e_100yr,64830.36972295767,0.0002362451184992288,t of CO2e_100yr per Vehicle*km ,274419933.5622222,Vehicle*km ,890.8427657718491,km,308045.30732699804,2024,JPN.43_1
21462926,Takaoka City,agriculture,rice-cultivation,JPN,,gadm-aggregation,136.9454475757713,36.74369342050008,4326,co2e_100yr,56724.68576612895,12.68441095773703,t of CO2e_100yr per area [ha],4471.999997093199,area [ha],4472.0,area [ha],0.9999999993499998,2024,JPN.43_1
1314631,Nanto City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.92976169973977,36.44418334900007,4326,co2e_100yr,55624.9403,5.118874344640405e-05,t of CO2e_100yr per MJ,1086663523.16776,MJ,53134400.86944,m^2,20.451223790739107,2024,JPN.43_1
1314626,Himi City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.93154201419097,36.866249085000106,4326,co2e_100yr,53366.395936,4.781503767665973e-05,t of CO2e_100yr per MJ,1116100677.29906,MJ,54573783.57672,m^2,20.45122408876127,2024,JPN.43_1
21462928,Tonami City,agriculture,rice-cultivation,JPN,,gadm-aggregation,136.99254333425029,36.611621856500136,4326,co2e_100yr,50029.301775480955,12.684914251521299,t of CO2e_100yr per area [ha],3943.9999974364,area [ha],3944.0,area [ha],0.9999999993500001,2024,JPN.43_1
21462924,Nyūzen Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.49502181326318,36.90693855300012,4326,co2e_100yr,47379.90023620306,12.68538159759036,t of CO2e_100yr per area [ha],3734.99999757225,area [ha],3735.0,area [ha],0.99999999935,2024,JPN.43_1
21462925,Oyabe City,agriculture,rice-cultivation,JPN,,gadm-aggregation,136.87149677791683,36.6624603275001,4326,co2e_100yr,44520.14920306191,12.6838032,t of CO2e_100yr per area [ha],3509.9999977185007,area [ha],3510.0,area [ha],0.9999999993500002,2024,JPN.43_1
21462919,Imizu City,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.07957208059855,36.716330552500125,4326,co2e_100yr,44177.75985428446,12.683824255813954,t of CO2e_100yr per area [ha],3482.99999773605,area [ha],3483.0,area [ha],0.99999999935,2024,JPN.43_1
1314629,Kurobe City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.65146461628706,36.774591446000095,4326,co2e_100yr,42652.85174599999,2.9809944366455663e-05,t of CO2e_100yr per MJ,1430826278.0254,MJ,69962867.44644,m^2,20.45122405997392,2024,JPN.43_1
21462927,Tateyama Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.3765545691603,36.610528945500135,4326,co2e_100yr,38115.62182122484,12.684067170049916,t of CO2e_100yr per area [ha],3004.99999804675,area [ha],3005.0,area [ha],0.9999999993500001,2024,JPN.43_1
1314636,Tonami City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.99254333425029,36.611621856500136,4326,co2e_100yr,37356.485562,3.679916258904527e-05,t of CO2e_100yr per MJ,1015144990.6395599,MJ,49637370.75132,m^2,20.451224053050076,2024,JPN.43_1
1314638,Uozu City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.48901215987354,36.76346015900015,4326,co2e_100yr,36955.94429600001,2.9789636695170357e-05,t of CO2e_100yr per MJ,1240563779.75202,MJ,60659634.65712001,m^2,20.451224059695303,2024,JPN.43_1
1032639,Toyama City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.20053553341356,36.56616592400002,4326,co2e_100yr,35468.9398,3.023853702376807e-05,t of CO2e_100yr per MJ,1172971422.9269998,MJ,40614596.13600001,m^2,28.88053888309627,2024,JPN.43_1
1314630,Namerikawa City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.37789525062067,36.74829483100009,4326,co2e_100yr,35398.157803999995,3.246082648925781e-05,t of CO2e_100yr per MJ,1090488494.36148,MJ,53321429.27447999,m^2,20.451224005043603,2024,JPN.43_1
1314633,Oyabe City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.87149677791683,36.6624603275001,4326,co2e_100yr,31938.61593,4.493199296211947e-05,t of CO2e_100yr per MJ,710821261.74386,MJ,34756905.789,m^2,20.451223882214034,2024,JPN.43_1
21462921,Kurobe City,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.65146461628706,36.774591446000095,4326,co2e_100yr,28943.776637186544,12.68351299561788,t of CO2e_100yr per area [ha],2281.9999985166996,area [ha],2282.0,area [ha],0.9999999993499998,2024,JPN.43_1
21462918,Himi City,agriculture,rice-cultivation,JPN,,gadm-aggregation,136.93154201419097,36.866249085000106,4326,co2e_100yr,26466.112944797023,12.687494229146692,t of CO2e_100yr per area [ha],2085.9999986441,area [ha],2086.0,area [ha],0.99999999935,2024,JPN.43_1
21462922,Namerikawa City,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.37789525062067,36.74829483100009,4326,co2e_100yr,26115.08842632519,12.683384382370079,t of CO2e_100yr per area [ha],2058.9999986616504,area [ha],2059.0,area [ha],0.9999999993500002,2024,JPN.43_1
1314632,Nyūzen Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.49502181326318,36.90693855300012,4326,co2e_100yr,23458.86278,3.78917543036736e-05,t of CO2e_100yr per MJ,619102050.32987,MJ,30272126.879400004,m^2,20.45122408466004,2024,JPN.43_1
1314628,Kamiichi Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.48769180548715,36.66019439650003,4326,co2e_100yr,19400.55358,3.67815400687068e-05,t of CO2e_100yr per MJ,527453541.74296004,MJ,25790805.440399993,m^2,20.451224098520427,2024,JPN.43_1
1314635,Tateyama Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.3765545691603,36.610528945500135,4326,co2e_100yr,19192.928971999998,4.443244923097054e-05,t of CO2e_100yr per MJ,431957483.8701901,MJ,21121351.039560005,m^2,20.45122412203365,2024,JPN.43_1
21462920,Kamiichi Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.48769180548715,36.66019439650003,4326,co2e_100yr,18076.38365335035,12.685181519368422,t of CO2e_100yr per area [ha],1424.9999990737497,area [ha],1425.0,area [ha],0.9999999993499997,2024,JPN.43_1
3870876,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,137.165,36.718,4326,co2e_100yr,18063.75529222206,0.056645325448936995,t of CO2e_100yr per population served or population equivalent,318892.2501381982,population served or population equivalent,318892.2501381982,population served or population equivalent,1.0,2024,JPN.43_1
5030957,Himi City,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,136.93154201419097,36.866249085000106,4326,co2e_100yr,18013.92201,1.0,t of CO2e_100yr per t CO2,18013.92201,t CO2,161.89987280089304,t CO2 / ha,111.26581941267982,2024,JPN.43_1
1032636,Takaoka City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,136.9454475757713,36.74369342050008,4326,co2e_100yr,17013.0816,2.988467205447313e-05,t of CO2e_100yr per MJ,569291226.251,MJ,19711932.083999995,m^2,28.880539148827975,2024,JPN.43_1
21462930,Uozu City,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.48901215987354,36.76346015900015,4326,co2e_100yr,16517.512599363614,12.686261605299537,t of CO2e_100yr per area [ha],1301.9999991537,area [ha],1302.0,area [ha],0.99999999935,2024,JPN.43_1
21462916,Asahi Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,137.6383795837126,36.90163993900009,4326,co2e_100yr,14900.234948314845,12.681051028085106,t of CO2e_100yr per area [ha],1174.9999992362498,area [ha],1175.0,area [ha],0.9999999993499998,2024,JPN.43_1
1314624,Asahi Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.6383795837126,36.90163993900009,4326,co2e_100yr,11324.885422000001,4.483967196270767e-05,t of CO2e_100yr per MJ,252563966.82426,MJ,12349576.9488,m^2,20.451224189408485,2024,JPN.43_1
1032629,Imizu City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,137.07957208059855,36.716330552500125,4326,co2e_100yr,10404.7876,3.018287438791039e-05,t of CO2e_100yr per MJ,344724874.9829999,MJ,11936234.076000003,m^2,28.880539103713858,2024,JPN.43_1
3174410,Toyama Airport,transportation,domestic-aviation,JPN,domestic,point-source,137.18800354003906,36.64830017089844,4326,co2e_100yr,10363.970657812537,3.1848478699999996,t of CO2e_100yr per t of fuel,3254.1493599857686,t of fuel,2928.0,flights,1.111389808738309,2024,JPN.43_1
3642378,Funahashi Village,transportation,road-transportation,JPN,,gadm-aggregation,137.30993120880595,36.69762420650011,4326,co2e_100yr,9941.349437252578,0.00023829587473959572,t of CO2e_100yr per Vehicle*km ,41718512.53453824,Vehicle*km ,90.11915568300388,km,462926.13616226084,2024,JPN.43_1
3870878,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,137.026,36.821,4326,co2e_100yr,9011.132027704349,0.056645325448936995,t of CO2e_100yr per population served or population equivalent,159079.88799230126,population served or population equivalent,159079.88799230126,population served or population equivalent,1.0,2024,JPN.43_1
42157879,Toyama City,agriculture,crop-residues,JPN,,gadm-aggregation,137.20053553341356,36.56616592400002,4326,co2e_100yr,6960.36159,0.3088799246355096,t of CO2e_100yr per tonnes of N,22534.19868,tonnes of N,14.8703,1000 area [ha],1515.3829230076058,2024,JPN.43_1
